Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-61.8632,-11.9857,0.0037,0.7,0.0,4.043,0.0,0.0,0.0,0.0
2,-62.7047,-11.8279,0.0088,0.7,0.0,4.0013,0.0,0.0,0.0,0.0
3,-61.8245,-11.84,0.0137,0.7,0.0,4.0203,0.0,0.0,0.0,0.0
4,-62.765,-11.7594,0.0188,0.7,0.0,3.9367,0.0,0.0,0.0,0.0
5,-61.8308,-11.8406,0.0236,0.7,0.0,4.0101,0.0,0.0,0.0,0.0
6,-62.225,-11.8348,0.0285,0.7,0.0,4.0013,0.0,0.0,0.0,0.0
7,-61.5078,-11.8351,0.0333,0.7,0.0,4.0304,0.0,0.0,0.0,0.0
8,-62.5769,-11.8325,0.0381,0.7,0.0,3.9785,0.0,0.0,0.0,0.0
9,-61.6339,-11.8582,0.0427,0.7,0.0,3.9532,0.0,0.0,0.0,0.0
10,-62.5939,-11.8382,0.0474,0.7,0.0,4.0873,0.0,0.0,0.0,0.0
11,-62.7012,-11.8214,0.0521,0.7,0.0,4.0215,0.0,0.0,0.0,0.0
12,-62.4668,-11.8141,0.0566,0.7,0.0,4.0139,0.0,0.0,0.0,0.0
13,-62.2557,-11.8437,0.0611,0.7,0.0,3.9873,0.0,0.0,0.0,0.0
14,-62.0073,-11.7646,0.0656,0.7,0.0,3.9987,0.0,0.0,0.0,0.0
15,-62.5668,-11.8676,0.07,0.7,0.0,3.9937,0.0,0.0,0.0,0.0
16,-62.1232,-11.8503,0.0743,0.7,0.0,3.9456,0.0,0.0,0.0,0.0
17,-62.6853,-11.82,0.0788,0.7,0.0,4.0418,0.0,0.0,0.0,0.0
18,-61.9764,-11.856,0.0831,0.7,0.0,4.0025,0.0,0.0,0.0,0.0
19,-62.8698,-11.8432,0.0874,0.7,0.0,3.9899,0.0,0.0,0.0,0.0
20,-62.1295,-11.824,0.0916,0.7,0.0,4.0316,0.0,0.0,0.0,0.0
21,-62.1549,-11.8174,0.0958,0.7,0.0,4.0,0.0,0.0,0.0,0.0
22,-62.0911,-11.8304,0.0999,0.7,0.0,3.9646,0.0,0.0,0.0,0.0
23,-62.2332,-11.8305,0.104,0.7,0.0,3.9608,0.0,0.0,0.0,0.0
24,-61.9822,-11.853,0.1081,0.7,0.0,3.9759,0.0,0.0,0.0,0.0
25,-62.3422,-11.8332,0.1121,0.7,0.0,4.0076,0.0,0.0,0.0,0.0
26,-61.8212,-11.8335,0.1161,0.7,0.0,4.0266,0.0,0.0,0.0,0.0
27,-62.2008,-11.8556,0.12,0.7,0.0,4.0304,0.0,0.0,0.0013,0.0
28,-62.5954,-11.8473,0.124,0.7,0.0,4.043,0.0,0.0,0.0013,0.0
29,-62.1383,-11.873,0.1277,0.7,0.0,4.0114,0.0,0.0,0.0025,0.0
30,-62.4696,-11.836,0.1316,0.7,0.0,4.0101,0.0,0.0,0.0038,0.0
31,-61.8286,-11.915,0.1353,0.7,0.0,3.9671,0.0,0.0,0.0051,0.0
32,-62.716,-11.8074,0.1391,0.7,0.0,3.9038,0.0,0.0,0.0076,0.0
33,-61.8195,-11.759,0.1428,0.7,0.0,4.0114,0.0,0.0,0.0089,0.0
34,-62.2482,-11.7614,0.1465,0.7,0.0,3.9949,0.0,0.0,0.0101,0.0
35,-61.9045,-11.8484,0.1501,0.7,0.0,4.0177,0.0,0.0,0.0127,0.0
36,-61.8012,-11.8345,0.1537,0.7,0.0,3.9823,0.0,0.0,0.0152,0.0
37,-62.4574,-11.8247,0.1572,0.7,0.0,3.9949,0.0,0.0,0.0177,0.0
38,-62.57,-11.8514,0.1607,0.7,0.0,4.0494,0.0,0.0,0.0203,0.0
39,-62.4777,-11.8508,0.1642,0.7,0.0,4.0367,0.0,0.0,0.0228,0.0
40,-62.3258,-11.8531,0.1676,0.7,0.0,3.9392,0.0,0.0,0.0253,0.0
41,-62.7354,-11.8054,0.1711,0.7,0.0,4.0367,0.0,0.0,0.0291,0.0
42,-62.2745,-11.8489,0.1745,0.7,0.0,3.981,0.0,0.0,0.0329,0.0
43,-62.376,-11.8212,0.1779,0.7,0.0,4.0937,0.0,0.0,0.0354,0.0
44,-62.3469,-11.84,0.1812,0.7,0.0,3.9823,0.0,0.0,0.0392,0.0
45,-62.3726,-11.8199,0.1845,0.7,0.0,4.0177,0.0,0.0,0.043,0.0
46,-62.2586,-11.837,0.1877,0.7,0.0,3.9873,0.0,0.0,0.0468,0.0
47,-62.476,-11.8474,0.1909,0.7,0.0,3.9418,0.0,0.0,0.0506,0.0
48,-62.512,-11.8595,0.1941,0.7,0.0,3.943,0.0,0.0,0.0557,0.0
49,-62.0697,-11.8392,0.1972,0.7,0.0,4.0354,0.0,0.0,0.0595,0.0
50,-62.9759,-11.7789,0.2004,0.7,0.0,4.0177,0.0,0.0,0.0646,0.0
51,-62.4095,-11.8121,0.2034,0.7,0.0,3.9544,0.0,0.0,0.0684,0.0
52,-62.3719,-11.8484,0.2065,0.7,0.0,4.0532,0.0,0.0,0.0734,0.0
53,-62.5309,-11.8069,0.2095,0.7,0.0,4.0266,0.0,0.0,0.0785,0.0
54,-62.0728,-11.8237,0.2126,0.7,0.0,4.0759,0.0,0.0,0.0835,0.0
55,-62.3368,-11.7794,0.2156,0.7,0.0,3.9848,0.0,0.0,0.0886,0.0
56,-62.5034,-11.8635,0.2185,0.7,0.0,3.9886,0.0,0.0,0.0937,0.0
57,-62.3333,-11.7891,0.2214,0.7,0.0,4.0646,0.0,0.0,0.1,0.0
58,-62.3918,-11.7929,0.2243,0.7,0.0,4.0557,0.0,0.0,0.1051,0.0
59,-62.2797,-11.8506,0.2271,0.7,0.0,4.0025,0.0,0.0,0.1114,0.0
60,-61.9186,-11.8909,0.23,0.7,0.0,3.9962,0.0,0.0,0.1165,0.0
61,-61.9421,-11.8734,0.2328,0.7,0.0,4.0152,0.0,0.0,0.1228,0.0
62,-62.0133,-11.8429,0.2356,0.7,0.0,4.0291,0.0,0.0,0.1291,0.0
63,-62.1762,-11.7988,0.2383,0.7,0.0,3.9759,0.0,0.0,0.1354,0.0
64,-62.2186,-11.832,0.241,0.7,0.0,3.9848,0.0,0.0,0.1405,0.0
65,-62.3642,-11.8468,0.2437,0.7,0.0,4.0747,0.0,0.0,0.1481,0.0
66,-62.0515,-11.898,0.2464,0.7,0.0,3.9215,0.0,0.0,0.1544,0.0
67,-62.5596,-11.8504,0.249,0.7,0.0,4.0101,0.0,0.0,0.1608,0.0
68,-62.3857,-11.7932,0.2516,0.7,0.0,3.9354,0.0,0.0,0.1671,0.0
69,-61.9921,-11.8156,0.2542,0.7,0.0,3.962,0.0,0.0,0.1747,0.0
70,-62.3676,-11.8341,0.2568,0.7,0.0,4.0114,0.0,0.0,0.181,0.0
71,-62.8119,-11.7742,0.2593,0.7,0.0,3.9861,0.0,0.0,0.1886,0.0
72,-62.2625,-11.847,0.2618,0.7,0.0,3.9595,0.0,0.0,0.1949,0.0
73,-61.907,-11.8188,0.2643,0.7,0.0,3.9772,0.0,0.0,0.2025,0.0
74,-62.0585,-11.8734,0.2666,0.7,0.0,3.981,0.0,0.0,0.2101,0.0
75,-61.6483,-11.7537,0.2691,0.7,0.0,4.0152,0.0,0.0,0.2177,0.0
76,-62.3622,-11.7761,0.2715,0.7,0.0,4.0165,0.0,0.0,0.2253,0.0
77,-61.7903,-11.8353,0.2738,0.7,0.0,3.9354,0.0,0.0,0.2316,0.0
78,-62.7845,-11.8805,0.2763,0.7,0.0,4.0177,0.0,0.0,0.2405,0.0
79,-61.728,-11.8229,0.2785,0.7,0.0,3.9734,0.0,0.0,0.2481,0.0
80,-61.9975,-11.8277,0.2808,0.7,0.0,4.0304,0.0,0.0,0.2557,0.0
81,-62.4161,-11.839,0.2831,0.7,0.0,4.0367,0.0,0.0,0.2633,0.0
82,-62.6076,-11.8013,0.2855,0.7,0.0,3.938,0.0,0.0,0.2709,0.0
83,-62.1842,-11.8112,0.2876,0.7,0.0,3.9772,0.0,0.0,0.2797,0.0
84,-62.1588,-11.8488,0.2899,0.7,0.0,3.9722,0.0,0.0,0.2873,0.0
85,-62.1053,-11.7548,0.2921,0.7,0.0,4.0228,0.0,0.0,0.2962,0.0
86,-61.7687,-11.8125,0.2943,0.7,0.0,4.0063,0.0,0.0,0.3038,0.0
87,-62.5196,-11.7955,0.2965,0.7,0.0,3.9911,0.0,0.0,0.3127,0.0
88,-61.5058,-11.8294,0.2986,0.7,0.0,4.0076,0.0,0.0,0.3203,0.0
89,-62.3792,-11.7788,0.3007,0.7,0.0,3.9418,0.0,0.0,0.3291,0.0
90,-62.0101,-11.8714,0.3028,0.7,0.0,3.9962,0.0,0.0,0.338,0.0
91,-62.6414,-11.8303,0.3049,0.7,0.0,4.0051,0.0,0.0,0.3456,0.0
92,-62.2946,-11.8377,0.307,0.7,0.0,4.0899,0.0,0.0,0.3544,0.0
93,-62.0918,-11.8423,0.309,0.7,0.0,4.038,0.0,0.0,0.3633,0.0
94,-61.9741,-11.8381,0.311,0.7,0.0,3.9987,0.0,0.0,0.3722,0.0
95,-62.2124,-11.7943,0.313,0.7,0.0,3.9759,0.0,0.0,0.381,0.0
96,-62.4807,-11.7417,0.315,0.7,0.0,4.043,0.0,0.0,0.3899,0.0
97,-61.8491,-11.8348,0.3169,0.7,0.0,4.0266,0.0,0.0,0.3987,0.0
98,-62.0505,-11.8298,0.3188,0.7,0.0,4.0772,0.0,0.0,0.4076,0.0
99,-62.2411,-11.8463,0.3208,0.7,0.0,3.981,0.0,0.0,0.4165,0.0
100,-62.0518,-11.8551,0.3227,0.7,0.0,3.9532,0.0,0.0,0.4253,0.0
101,-62.5577,-11.821,0.3246,0.7,0.0,3.9671,0.0,0.0,0.4342,0.0
102,-63.0637,-11.7674,0.3265,0.7,0.0,3.9608,0.0,0.0,0.4443,0.0
103,-61.9836,-11.8625,0.3282,0.7,0.0,3.957,0.0,0.0,0.4532,0.0
104,-62.9209,-11.7937,0.3301,0.7,0.0,4.0646,0.0,0.0,0.462,0.0
105,-62.512,-11.841,0.3318,0.7,0.0,3.9671,0.0,0.0,0.4709,0.0
106,-62.106,-11.8596,0.3336,0.7,0.0,4.0101,0.0,0.0,0.481,0.0
107,-61.9361,-11.8397,0.3353,0.7,0.0,4.1013,0.0,0.0,0.4899,0.0
108,-61.9101,-11.8078,0.3371,0.7,0.0,3.9873,0.0,0.0,0.4987,0.0
109,-62.1988,-11.8822,0.3388,0.7,0.0,4.0127,0.0,0.0,0.5089,0.0
110,-62.6163,-11.8844,0.3405,0.7,0.0,3.9747,0.0,0.0,0.5177,0.0
111,-62.0953,-11.8024,0.3422,0.7,0.0,3.9709,0.0,0.0,0.5278,0.0
112,-62.2903,-11.8171,0.3439,0.7,0.0,3.9759,0.0,0.0,0.5367,0.0
113,-62.4897,-11.8662,0.3456,0.7,0.0,3.9747,0.0,0.0,0.5468,0.0
114,-62.7248,-11.8355,0.3472,0.7,0.0,3.9848,0.0,0.0,0.5557,0.0
115,-62.507,-11.8664,0.3488,0.7,0.0,4.0,0.0,0.0,0.5658,0.0
116,-62.1221,-11.7942,0.3504,0.7,0.0,4.0392,0.0,0.0,0.5747,0.0
117,-62.1626,-11.9087,0.352,0.7,0.0,3.9582,0.0,0.0,0.5848,0.0
118,-62.2137,-11.8355,0.3536,0.7,0.0,3.9544,0.0,0.0,0.5949,0.0
119,-62.3438,-11.8089,0.3552,0.7,0.0,3.9329,0.0,0.0,0.6038,0.0
120,-62.3303,-11.8351,0.3567,0.7,0.0,3.9165,0.0,0.0,0.6139,0.0
121,-62.4932,-11.8494,0.3583,0.7,0.0,3.9709,0.0,0.0,0.6241,0.0
122,-62.6597,-11.8071,0.3598,0.7,0.0,3.9911,0.0,0.0,0.6329,0.0
123,-61.6742,-11.8138,0.3613,0.7,0.0,3.9506,0.0,0.0,0.643,0.0
124,-62.1018,-11.8703,0.3627,0.7,0.0,4.0152,0.0,0.0,0.6532,0.0
125,-62.503,-11.8204,0.3643,0.7,0.0,4.0215,0.0,0.0,0.662,0.0
126,-61.8558,-11.8416,0.3658,0.7,0.0,4.0734,0.0,0.0,0.6722,0.0
127,-61.7471,-11.871,0.3672,0.7,0.0,4.0215,0.0,0.0,0.6823,0.0
128,-62.274,-11.77,0.3686,0.7,0.0,4.0329,0.0,0.0,0.6924,0.0
129,-62.1679,-11.7911,0.3701,0.7,0.0,4.0329,0.0,0.0,0.7013,0.0
130,-62.6986,-11.8819,0.3715,0.7,0.0,4.0089,0.0,0.0,0.7114,0.0
131,-61.9865,-11.8276,0.3729,0.7,0.0,4.0101,0.0,0.0,0.7215,0.0
132,-61.8543,-11.8714,0.3743,0.7,0.0,4.0076,0.0,0.0,0.7316,0.0
133,-62.4564,-11.8673,0.3756,0.7,0.0,3.9835,0.0,0.0,0.7418,0.0
134,-62.3625,-11.8064,0.377,0.7,0.0,3.9886,0.0,0.0,0.7506,0.0
135,-62.621,-11.8139,0.3783,0.7,0.0,4.0038,0.0,0.0,0.7608,0.0
136,-61.9904,-11.8855,0.3796,0.7,0.0,3.981,0.0,0.0,0.7709,0.0
137,-62.4686,-11.8005,0.3809,0.7,0.0,3.9937,0.0,0.0,0.781,0.0
138,-62.1322,-11.8167,0.3822,0.7,0.0,4.0316,0.0,0.0,0.7911,0.0
139,-62.5221,-11.8533,0.3835,0.7,0.0,3.9886,0.0,0.0,0.8013,0.0
140,-62.6047,-11.8181,0.3848,0.7,0.0,4.0405,0.0,0.0,0.8101,0.0
141,-62.3056,-11.8728,0.3861,0.7,0.0,3.9899,0.0,0.0,0.8203,0.0
142,-62.5509,-11.8175,0.3873,0.7,0.0,3.9354,0.0,0.0,0.8304,0.0
143,-62.4739,-11.7699,0.3885,0.7,0.0,3.9304,0.0,0.0,0.8405,0.0
144,-62.4596,-11.8693,0.3897,0.7,0.0,4.0152,0.0,0.0,0.8506,0.0
145,-61.967,-11.8752,0.3909,0.7,0.0,3.9608,0.0,0.0,0.8608,0.0
146,-62.0468,-11.8649,0.3921,0.7,0.0,4.0076,0.0,0.0,0.8709,0.0
147,-62.1101,-11.8166,0.3933,0.7,0.0,3.9747,0.0,0.0,0.881,0.0
148,-61.9895,-11.8223,0.3944,0.7,0.0,3.9924,0.0,0.0,0.8899,0.0
149,-62.3348,-11.7581,0.3957,0.7,0.0,4.1013,0.0,0.0,0.9,0.0
150,-62.4056,-11.828,0.3968,0.7,0.0,4.0076,0.0,0.0,0.9101,0.0
151,-62.4678,-11.8458,0.3979,0.7,0.0,4.0038,0.0,0.0,0.9203,0.0
152,-62.2091,-11.8704,0.399,0.7,0.0,4.0177,0.0,0.0,0.9304,0.0
153,-62.4106,-11.8062,0.4002,0.7,0.0,3.9949,0.0,0.0,0.9405,0.0
154,-62.7467,-11.8921,0.4013,0.7,0.0,3.9949,0.0,0.0,0.9506,0.0
155,-62.4829,-11.811,0.4024,0.7,0.0,4.0759,0.0,0.0,0.9608,0.0
156,-62.5147,-11.8196,0.4035,0.7,0.0,3.9608,0.0013,0.0,0.9709,0.0
157,-62.6559,-11.8269,0.4046,0.7,0.0,3.9886,0.0013,0.0,0.9797,0.0
158,-62.0814,-11.8557,0.4056,0.7,0.0,4.062,0.0013,0.0,0.9899,0.0
159,-61.6522,-11.8301,0.4066,0.7,0.0,3.9861,0.0025,0.0,1.0,0.0
160,-62.6774,-11.8294,0.4076,0.7,0.0,3.9886,0.0025,0.0,1.0101,0.0
161,-61.9787,-11.8474,0.4087,0.7,0.0,3.9949,0.0038,0.0,1.0203,0.0
162,-62.9106,-11.8709,0.4097,0.7,0.0,3.9987,0.0038,0.0,1.0304,0.0
163,-62.7492,-11.9358,0.4107,0.7,0.0,4.0063,0.0051,0.0,1.0405,0.0
164,-62.864,-11.923,0.4117,0.7,0.0,3.9291,0.0063,0.0,1.0506,0.0
165,-61.9277,-11.8335,0.4127,0.7,0.0,4.0481,0.0076,0.0,1.0608,0.0
166,-62.1748,-11.9141,0.4136,0.7,0.0,3.9886,0.0089,0.0,1.0696,0.0
167,-61.7576,-11.7754,0.4146,0.7,0.0,3.9823,0.0101,0.0,1.0797,0.0
168,-61.779,-11.7955,0.4155,0.7,0.0,3.9873,0.0114,0.0,1.0899,0.0
169,-62.2792,-11.8295,0.4165,0.7,0.0,4.0759,0.0127,0.0,1.1,0.0
170,-62.0568,-11.8775,0.4174,0.7,0.0,3.9861,0.0139,0.0,1.1101,0.0
171,-61.9252,-11.8581,0.4183,0.7,0.0,4.0013,0.0152,0.0,1.1203,0.0
172,-62.2597,-11.7784,0.4193,0.7,0.0,4.0253,0.0177,0.0,1.1304,0.0
173,-61.9974,-11.7894,0.4202,0.7,0.0,4.0405,0.019,0.0,1.1392,0.0
174,-62.2877,-11.8345,0.4211,0.7,0.0,3.9975,0.0215,0.0,1.1494,0.0
175,-61.9121,-11.8357,0.422,0.7,0.0,4.0152,0.0228,0.0,1.1595,0.0
176,-62.3376,-11.7603,0.423,0.7,0.0,3.9785,0.0253,0.0,1.1696,0.0
177,-62.3572,-11.842,0.4238,0.7,0.0,3.9772,0.0266,0.0,1.1797,0.0
178,-62.4702,-11.7704,0.4247,0.7,0.0,4.0025,0.0291,0.0,1.1899,0.0
179,-62.326,-11.8524,0.4255,0.7,0.0,4.0063,0.0316,0.0,1.1987,0.0
180,-62.2523,-11.8463,0.4264,0.7,0.0,3.9367,0.0342,0.0,1.2089,0.0
181,-61.6899,-11.8705,0.4272,0.7,0.0,4.0013,0.0367,0.0,1.219,0.0
182,-62.1347,-11.8416,0.428,0.7,0.0,4.0203,0.0392,0.0,1.2291,0.0
183,-62.2774,-11.8335,0.4288,0.7,0.0,4.0835,0.0418,0.0,1.2392,0.0
184,-62.2877,-11.8734,0.4296,0.7,0.0,3.962,0.0443,0.0,1.2494,0.0
185,-62.2524,-11.8344,0.4304,0.7,0.0,3.9139,0.0468,0.0,1.2582,0.0
186,-62.295,-11.8329,0.4312,0.7,0.0,3.9696,0.0494,0.0,1.2684,0.0
187,-62.0825,-11.9202,0.432,0.7,0.0,3.9975,0.0532,0.0,1.2785,0.0
188,-62.3589,-11.8101,0.4329,0.7,0.0,3.9519,0.0557,0.0,1.2886,0.0
189,-62.2907,-11.7959,0.4336,0.7,0.0,3.9785,0.0582,0.0,1.2975,0.0
190,-61.9962,-11.8569,0.4344,0.7,0.0,4.0519,0.062,0.0,1.3076,0.0
191,-62.5625,-11.837,0.4352,0.7,0.0,3.9671,0.0646,0.0,1.3177,0.0
192,-61.7147,-11.7996,0.4359,0.7,0.0,3.9848,0.0684,0.0,1.3278,0.0
193,-62.5534,-11.786,0.4367,0.7,0.0,4.0392,0.0722,0.0,1.3367,0.0
194,-62.5168,-11.8443,0.4374,0.7,0.0,3.943,0.0747,0.0,1.3468,0.0
195,-61.5823,-11.8781,0.4381,0.7,0.0,4.0468,0.0785,0.0,1.357,0.0
196,-62.5441,-11.913,0.4389,0.7,0.0,4.0089,0.0823,0.0,1.3671,0.0
197,-61.9513,-11.8385,0.4396,0.7,0.0,4.0127,0.0861,0.0,1.3759,0.0
198,-62.4492,-11.8414,0.4403,0.7,0.0,3.9722,0.0899,0.0,1.3861,0.0
199,-62.1918,-11.8867,0.441,0.7,0.0,4.0127,0.0937,0.0,1.3962,0.0
200,-62.1113,-11.778,0.4417,0.7,0.0,4.0241,0.0975,0.0,1.4051,0.0
201,-61.9837,-11.8612,0.4424,0.7,0.0,4.0646,0.1013,0.0,1.4152,0.0
202,-61.4815,-11.7672,0.4431,0.7,0.0,3.9291,0.1051,0.0,1.4253,0.0
203,-62.5735,-11.8097,0.4438,0.7,0.0,4.0582,0.1089,0.0,1.4342,0.0
204,-61.6615,-11.7819,0.4445,0.7,0.0,4.0304,0.1127,0.0,1.4443,0.0
205,-61.7118,-11.9126,0.4451,0.7,0.0,4.0329,0.1177,0.0,1.4544,0.0
206,-62.3207,-11.8616,0.4458,0.7,0.0,3.962,0.1215,0.0,1.4633,0.0
207,-62.39,-11.8476,0.4465,0.7,0.0,3.9861,0.1253,0.0,1.4734,0.0
208,-61.5314,-11.806,0.4472,0.7,0.0,4.0203,0.1304,0.0,1.4835,0.0
209,-62.2468,-11.8451,0.4477,0.7,0.0,3.9557,0.1342,0.0,1.4924,0.0
210,-62.7962,-11.8323,0.4484,0.7,0.0,4.0304,0.1392,0.0,1.5025,0.0
211,-61.2541,-11.8074,0.449,0.7,0.0,4.0089,0.143,0.0,1.5127,0.0
212,-62.0922,-11.8723,0.4497,0.7,0.0,3.9911,0.1481,0.0,1.5215,0.0
213,-62.2046,-11.8546,0.4503,0.7,0.0,4.043,0.1532,0.0,1.5316,0.0
214,-62.0888,-11.766,0.451,0.7,0.0,4.0405,0.157,0.0,1.5405,0.0
215,-62.3738,-11.8219,0.4515,0.7,0.0,3.962,0.162,0.0,1.5506,0.0
216,-62.144,-11.8427,0.4522,0.7,0.0,3.9519,0.1671,0.0,1.5608,0.0
217,-62.7572,-11.8004,0.4529,0.7,0.0,3.9291,0.1722,0.0,1.5696,0.0
218,-62.4226,-11.8313,0.4534,0.7,0.0,4.0253,0.1772,0.0,1.5797,0.0
219,-62.5897,-11.8239,0.454,0.7,0.0,3.9823,0.1823,0.0,1.5886,0.0
220,-62.0291,-11.8029,0.4545,0.7,0.0,4.0139,0.1873,0.0,1.5987,0.0
221,-62.3381,-11.8179,0.4551,0.7,0.0,4.0418,0.1924,0.0,1.6076,0.0
222,-61.479,-11.811,0.4557,0.7,0.0,4.0152,0.1975,0.0,1.6177,0.0
223,-61.8482,-11.8174,0.4562,0.7,0.0,4.057,0.2025,0.0,1.6266,0.0
224,-62.0414,-11.8387,0.4568,0.7,0.0,3.9633,0.2076,0.0,1.6367,0.0
225,-62.1719,-11.8406,0.4573,0.7,0.0,3.9506,0.2127,0.0,1.6456,0.0
226,-61.9438,-11.7587,0.4579,0.7,0.0,4.0101,0.2177,0.0,1.6557,0.0
227,-62.4362,-11.8694,0.4584,0.7,0.0,4.0253,0.2228,0.0,1.6646,0.0
228,-62.602,-11.8342,0.4589,0.7,0.0,3.9911,0.2291,0.0,1.6747,0.0
229,-62.417,-11.7527,0.4594,0.7,0.0,3.9709,0.2342,0.0,1.6835,0.0
230,-61.9351,-11.8398,0.4599,0.7,0.0,3.9949,0.2392,0.0,1.6937,0.0
231,-62.2307,-11.8154,0.4605,0.7,0.0,3.9924,0.2456,0.0,1.7025,0.0
232,-61.7958,-11.9124,0.4609,0.7,0.0,3.9722,0.2506,0.0,1.7127,0.0
233,-62.6035,-11.7899,0.4615,0.7,0.0,3.9772,0.257,0.0,1.7215,0.0
234,-62.7099,-11.7886,0.462,0.7,0.0,3.9899,0.262,0.0,1.7316,0.0
235,-61.9191,-11.8667,0.4624,0.7,0.0,4.0494,0.2684,0.0,1.7405,0.0
236,-62.227,-11.7798,0.463,0.7,0.0,4.019,0.2734,0.0,1.7506,0.0
237,-62.0669,-11.8365,0.4634,0.7,0.0,4.0215,0.2797,0.0,1.7595,0.0
238,-62.3028,-11.8156,0.4639,0.7,0.0,3.9696,0.2848,0.0,1.7684,0.0
239,-62.5944,-11.8567,0.4644,0.7,0.0,3.9975,0.2911,0.0,1.7785,0.0
240,-62.5742,-11.7779,0.4649,0.7,0.0,3.981,0.2975,0.0,1.7873,0.0
241,-62.344,-11.8035,0.4654,0.7,0.0,4.0519,0.3025,0.0,1.7975,0.0
242,-61.8306,-11.8452,0.4658,0.7,0.0,4.0101,0.3089,0.0,1.8063,0.0
243,-62.2031,-11.8055,0.4663,0.7,0.0,4.0329,0.3152,0.0,1.8152,0.0
244,-61.9125,-11.8986,0.4667,0.7,0.0,3.9873,0.3215,0.0,1.8253,0.0
245,-62.2329,-11.8228,0.4672,0.7,0.0,4.0114,0.3278,0.0,1.8342,0.0
246,-62.5341,-11.8137,0.4676,0.7,0.0,3.9291,0.3329,0.0,1.8443,0.0
247,-62.2039,-11.869,0.468,0.7,0.0,3.9823,0.3392,0.0,1.8532,0.0
248,-62.1602,-11.8314,0.4684,0.7,0.0,4.0127,0.3456,0.0,1.862,0.0
249,-61.8879,-11.8933,0.4688,0.7,0.0,3.9962,0.3519,0.0,1.8722,0.0
250,-62.2441,-11.8037,0.4693,0.7,0.0,4.0646,0.3582,0.0,1.881,0.0
251,-62.5421,-11.8404,0.4698,0.7,0.0,3.9962,0.3646,0.0,1.8899,0.0
252,-62.7526,-11.8692,0.4702,0.7,0.0,4.019,0.3709,0.0,1.9,0.0
253,-62.4346,-11.7873,0.4706,0.7,0.0,3.9873,0.3772,0.0,1.9089,0.0
254,-63.0406,-11.7646,0.4711,0.7,0.0,3.9633,0.3835,0.0,1.9177,0.0
255,-62.3168,-11.8632,0.4714,0.7,0.0,3.9911,0.3899,0.0,1.9266,0.0
256,-62.3741,-11.8138,0.4718,0.7,0.0,3.9962,0.3975,0.0,1.9367,0.0
257,-61.9844,-11.8352,0.4722,0.7,0.0,3.9519,0.4038,0.0,1.9456,0.0
258,-61.7437,-11.843,0.4726,0.7,0.0,3.9734,0.4101,0.0,1.9544,0.0
259,-61.9227,-11.8536,0.473,0.7,0.0,4.0405,0.4165,0.0,1.9646,0.0
260,-62.6243,-11.8523,0.4733,0.7,0.0,4.0165,0.4228,0.0,1.9734,0.0
261,-61.5827,-11.7706,0.4737,0.7,0.0,4.0038,0.4304,0.0,1.9823,0.0
262,-62.3137,-11.7989,0.474,0.7,0.0,3.9886,0.4367,0.0,1.9911,0.0
263,-61.9949,-11.8406,0.4744,0.7,0.0,3.9734,0.443,0.0,2.0013,0.0
264,-62.2665,-11.8662,0.4747,0.7,0.0,3.9873,0.4506,0.0,2.0101,0.0
265,-62.1648,-11.7736,0.4752,0.7,0.0,3.9835,0.457,0.0,2.019,0.0
266,-62.3112,-11.8591,0.4755,0.7,0.0,3.9506,0.4633,0.0,2.0278,0.0
267,-61.8635,-11.8566,0.4759,0.7,0.0,4.0468,0.4709,0.0,2.0367,0.0
268,-61.9367,-11.7622,0.4763,0.7,0.0,3.9696,0.4772,0.0,2.0468,0.0
269,-62.0822,-11.7877,0.4765,0.7,0.0,3.9544,0.4848,0.0,2.0557,0.0
270,-62.7437,-11.8023,0.4769,0.7,0.0,4.0063,0.4911,0.0,2.0646,0.0
271,-62.3377,-11.8607,0.4772,0.7,0.0,3.9899,0.4975,0.0,2.0734,0.0
272,-62.4296,-11.8655,0.4775,0.7,0.0,3.9899,0.5051,0.0,2.0823,0.0
273,-62.4829,-11.8497,0.4779,0.7,0.0,3.9848,0.5127,0.0,2.0924,0.0
274,-61.8938,-11.8212,0.4782,0.7,0.0,3.9924,0.519,0.0,2.1013,0.0
275,-62.6898,-11.8177,0.4786,0.7,0.0,3.9709,0.5266,0.0,2.1101,0.0
276,-61.8197,-11.8087,0.4788,0.7,0.0,3.9658,0.5329,0.0,2.119,0.0
277,-62.2027,-11.8236,0.4792,0.7,0.0,3.9823,0.5405,0.0,2.1278,0.0
278,-62.4164,-11.8527,0.4795,0.7,0.0,4.0063,0.5468,0.0,2.138,0.0
279,-62.0849,-11.8353,0.4798,0.7,0.0,4.0076,0.5544,0.0,2.1468,0.0
280,-62.4117,-11.7846,0.4802,0.7,0.0,4.0316,0.562,0.0,2.1557,0.0
281,-62.3843,-11.8162,0.4805,0.7,0.0,3.9494,0.5684,0.0,2.1646,0.0
282,-62.1027,-11.8263,0.4808,0.7,0.0,4.0177,0.5759,0.0,2.1734,0.0
283,-62.0895,-11.8546,0.4811,0.7,0.0,4.0025,0.5835,0.0,2.1823,0.0
284,-62.021,-11.8096,0.4814,0.7,0.0,4.0253,0.5899,0.0,2.1911,0.0
285,-62.4886,-11.8464,0.4817,0.7,0.0,4.062,0.5975,0.0,2.2,0.0
