Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
18,-64.4948,-10.9797,0.1145,0.7,0.47307692307692306,4.003076923076923,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
19,-64.5758,-10.7976,0.1205,0.7,0.5884615384615385,3.9446153846153846,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
20,-64.141,-10.6854,0.1263,0.7,0.54,4.030769230769231,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
21,-63.4982,-10.5486,0.1321,0.7,0.5492307692307692,3.983076923076923,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
22,-62.7236,-10.4855,0.1379,0.7,0.6507692307692308,3.9584615384615383,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
23,-61.8381,-10.3056,0.1435,0.7,0.9669230769230769,3.9753846153846153,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
24,-61.8813,-10.2078,0.149,0.7,1.9915384615384615,3.9723076923076923,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
25,-61.1394,-10.1309,0.1545,0.7,2.6723076923076925,3.986153846153846,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
26,-60.5876,-10.1025,0.16,0.7,3.0530769230769232,4.02,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
27,-59.7775,-10.0805,0.1654,0.7,3.350769230769231,4.026153846153846,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
28,-59.3371,-10.165,0.1707,0.7,3.537692307692308,3.973846153846154,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
29,-57.8402,-10.2043,0.1759,0.7,3.786923076923077,3.94,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
30,-54.4079,-10.4554,0.1809,0.7,3.3392307692307694,3.9907692307692306,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
31,-54.448,-10.5857,0.186,0.7,2.753076923076923,4.053846153846154,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
32,-54.0384,-10.8133,0.1909,0.7,2.644615384615385,4.076923076923077,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
33,-53.9215,-10.8245,0.1959,0.7,2.5315384615384615,4.061538461538461,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
34,-53.6608,-10.729,0.2009,0.7,2.3261538461538462,4.023076923076923,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
35,-55.7356,-10.4278,0.2061,0.7,2.8153846153846156,4.035384615384616,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
36,-58.0277,-10.3034,0.2111,0.7,2.9007692307692308,4.024615384615385,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
37,-59.137,-10.2143,0.2159,0.7,2.7415384615384615,4.064615384615385,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
38,-60.5846,-10.3188,0.2207,0.7,2.3423076923076924,4.021538461538461,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
39,-62.5477,-10.3632,0.2255,0.7,1.6315384615384616,4.006153846153846,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
40,-62.3136,-10.3319,0.2303,0.7,1.8553846153846154,3.9307692307692306,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
41,-62.3303,-10.2865,0.2349,0.7,1.7723076923076924,3.9846153846153847,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
42,-62.5222,-10.3282,0.2396,0.7,1.5784615384615384,3.9723076923076923,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
43,-62.0049,-10.2171,0.2441,0.7,2.0515384615384615,4.006153846153846,14.669230769230769,14.669230769230769,14.532307692307691,14.532307692307691
