Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
2736,-62.4411,-12.2445,0.7042,0.7,0.12,4.0025,15.3425,14.1275,14.8975,14.3525
2737,-62.7661,-12.2251,0.7043,0.7,0.0525,4.0325,15.3425,14.125,14.8975,14.345
2738,-62.5821,-12.2192,0.7044,0.7,0.0825,3.975,15.3425,14.12,14.8975,14.3425
2739,-63.3632,-12.2228,0.7045,0.7,0.10875,3.94,15.3425,14.12,14.8975,14.34
2740,-63.6932,-12.1743,0.7044,0.7,0.09,4.03,15.3425,14.1175,14.8975,14.3425
2741,-64.1501,-12.0714,0.7045,0.7,0.0825,4.0175,15.34,14.115,14.8975,14.345
2742,-64.8939,-11.9492,0.7044,0.7,0.195,3.895,15.34,14.1175,14.8975,14.34
2743,-64.9054,-11.8304,0.7044,0.7,0.14625,4.0675,15.34,14.1125,14.8975,14.34
2744,-65.1005,-11.7277,0.7044,0.7,0.0975,3.9125,15.34,14.11,14.895,14.3375
2745,-65.124,-11.7648,0.7045,0.7,0.1275,4.0025,15.34,14.11,14.895,14.3375
2746,-64.7941,-11.6269,0.7046,0.7,0.1275,3.955,15.34,14.1125,14.895,14.3325
2747,-65.0557,-11.5258,0.7047,0.7,0.285,4.0625,15.3375,14.11,14.895,14.3275
2748,-65.1063,-11.2757,0.7046,0.7,0.2325,3.9525,15.3375,14.1075,14.895,14.3275
2749,-65.2909,-11.1849,0.7046,0.7,0.33375,3.9325,15.3375,14.1025,14.895,14.3275
2750,-65.2537,-11.0694,0.7047,0.7,0.51,3.9925,15.3375,14.1025,14.895,14.3275
2751,-64.3845,-10.9758,0.7048,0.7,0.60375,3.98,15.3375,14.1025,14.895,14.3275
2752,-64.4423,-10.8647,0.7048,0.7,0.735,3.9675,15.3375,14.1,14.895,14.325
2753,-63.9261,-10.73,0.7048,0.7,0.58125,3.99,15.3375,14.0975,14.895,14.3225
2754,-63.2378,-10.6307,0.7047,0.7,0.5775,4.0225,15.335,14.0975,14.895,14.3175
2755,-61.9643,-10.2801,0.7047,0.7,1.63125,3.9975,15.335,14.0925,14.895,14.3125
2756,-61.6166,-10.288,0.7047,0.7,2.4975,4.0175,15.335,14.0925,14.895,14.305
2757,-60.9212,-10.1947,0.7046,0.7,3.23625,4.015,15.335,14.09,14.8925,14.3025
2758,-58.6269,-10.3729,0.7045,0.7,3.35625,3.9525,15.335,14.0925,14.8925,14.2975
2759,-56.0705,-10.5014,0.7045,0.7,2.44125,4.0825,15.335,14.09,14.8925,14.295
2760,-54.3792,-10.9176,0.7041,0.7,1.9725,3.9375,15.3325,14.0875,14.8925,14.295
2761,-52.8463,-11.2966,0.7038,0.7,1.31625,4.01,15.3325,14.09,14.8925,14.2925
2762,-55.434,-11.6703,0.7035,0.7,0.915,3.91,15.3325,14.0875,14.8925,14.295
2763,-57.1009,-11.8353,0.7034,0.7,0.8925,3.91,15.3325,14.085,14.8925,14.29
2764,-58.2798,-11.9622,0.7033,0.7,0.53625,3.9725,15.3325,14.08,14.8925,14.285
2765,-57.8818,-12.0383,0.7032,0.7,0.4425,4.065,15.3325,14.0775,14.8925,14.285
2766,-59.6678,-11.9967,0.7032,0.7,0.39375,3.9575,15.3325,14.0775,14.8925,14.2825
2767,-60.4171,-12.181,0.7032,0.7,0.34875,3.995,15.33,14.075,14.8925,14.2825
2768,-60.8058,-12.2862,0.7032,0.7,0.13875,3.9175,15.33,14.075,14.8925,14.2825
2769,-61.8076,-12.27,0.7032,0.7,0.14625,3.9825,15.33,14.075,14.8925,14.2825
2770,-62.3555,-12.2431,0.7031,0.7,0.1125,3.9425,15.33,14.075,14.8925,14.28
2771,-62.9162,-12.2524,0.7032,0.7,0.07125,4.0575,15.33,14.0725,14.89,14.2775
2772,-63.3111,-12.2627,0.7031,0.7,0.04125,4.0275,15.33,14.0675,14.89,14.275
2773,-63.9074,-12.2528,0.703,0.7,0.06375,3.9675,15.33,14.0675,14.89,14.2725
2774,-64.0726,-12.1835,0.7029,0.7,0.045,4.02,15.33,14.0675,14.89,14.2725
2775,-64.1357,-12.0311,0.7028,0.7,0.05625,3.9875,15.3275,14.0675,14.89,14.2725
2776,-64.1599,-11.9954,0.7028,0.7,0.075,4.0725,15.3275,14.065,14.89,14.2725
2777,-65.0864,-11.8827,0.7028,0.7,0.1125,3.92,15.3275,14.0625,14.89,14.2725
2778,-65.1359,-11.8327,0.7028,0.7,0.11625,4.065,15.3275,14.06,14.89,14.27
2779,-65.1379,-11.6592,0.7029,0.7,0.16875,3.985,15.3275,14.0575,14.89,14.27
2780,-65.1219,-11.5343,0.7028,0.7,0.33,4.035,15.3275,14.05,14.89,14.27
2781,-65.2949,-11.2252,0.7028,0.7,0.2175,3.9475,15.3275,14.0525,14.89,14.265
2782,-64.9718,-11.2328,0.7028,0.7,0.4425,4.05,15.3275,14.0525,14.89,14.265
2783,-64.7235,-11.0594,0.7029,0.7,0.555,3.9675,15.3275,14.0575,14.89,14.265
2784,-64.575,-10.8392,0.7029,0.7,0.49125,4.0525,15.3275,14.055,14.89,14.265
2785,-63.2188,-10.6687,0.703,0.7,0.52875,3.8975,15.3275,14.0575,14.89,14.265
2786,-62.8822,-10.4748,0.703,0.7,0.54375,4.025,15.325,14.0525,14.89,14.2675
2787,-62.5071,-10.234,0.703,0.7,1.72875,4.0175,15.325,14.0525,14.89,14.2675
2788,-61.1333,-10.1367,0.7028,0.7,2.49375,4.0675,15.325,14.055,14.89,14.265
2789,-59.2135,-10.1686,0.7028,0.7,2.8875,3.9775,15.325,14.0575,14.89,14.265
2790,-58.1531,-10.237,0.7026,0.7,3.5025,4.0125,15.325,14.055,14.89,14.2625
2791,-54.9327,-10.4504,0.7024,0.7,3.0675,3.9575,15.325,14.055,14.8875,14.26
2792,-54.5648,-10.7339,0.702,0.7,2.28375,4.0525,15.325,14.0525,14.8875,14.2575
2793,-55.3065,-11.3083,0.7016,0.7,1.4925,4.0175,15.325,14.05,14.8875,14.2575
2794,-55.908,-11.5307,0.7012,0.7,1.155,3.915,15.325,14.0475,14.8875,14.255
2795,-57.151,-11.665,0.7011,0.7,1.07625,3.955,15.325,14.0475,14.8875,14.2575
2796,-56.2251,-11.8615,0.701,0.7,0.78375,4.0125,15.325,14.05,14.8875,14.26
2797,-56.9775,-11.7366,0.701,0.7,0.705,3.9775,15.325,14.0525,14.8875,14.2625
2798,-57.4542,-11.7872,0.701,0.7,0.65625,4.01,15.325,14.05,14.8875,14.2625
2799,-59.1644,-11.9024,0.7011,0.7,0.51375,3.9525,15.325,14.0475,14.8875,14.2625
2800,-58.7941,-11.9585,0.7011,0.7,0.54375,3.995,15.3225,14.0475,14.8875,14.265
2801,-59.4712,-12.0804,0.7011,0.7,0.42,4.01,15.3225,14.0475,14.8875,14.265
2802,-59.3215,-12.0949,0.701,0.7,0.34125,4.09,15.3225,14.0475,14.8875,14.265
2803,-60.4901,-12.1371,0.7012,0.7,0.34875,4.005,15.3225,14.0475,14.8875,14.2625
2804,-61.5302,-12.188,0.7013,0.7,0.3225,3.97,15.3225,14.05,14.8875,14.26
2805,-61.1215,-12.1562,0.7013,0.7,0.105,4.0125,15.3225,14.0475,14.8875,14.26
2806,-62.4231,-12.2,0.7015,0.7,0.135,4.065,15.3225,14.05,14.8875,14.265
2807,-62.3914,-12.2586,0.7015,0.7,0.07125,4.015,15.3225,14.05,14.8875,14.2675
2808,-62.9022,-12.2558,0.7015,0.7,0.135,3.9575,15.3225,14.0525,14.8875,14.2675
2809,-62.9647,-12.2067,0.7016,0.7,0.07125,4.0675,15.3225,14.0575,14.8875,14.27
2810,-63.0483,-12.1637,0.7019,0.7,0.14625,4.0525,15.3225,14.0575,14.8875,14.27
2811,-63.4343,-12.1974,0.7021,0.7,0.10875,3.9725,15.3225,14.0575,14.8875,14.2725
2812,-63.4722,-12.083,0.7021,0.7,0.1125,3.975,15.3225,14.0475,14.8875,14.2725
2813,-63.7255,-12.0402,0.7023,0.7,0.0975,4.11,15.3225,14.0475,14.8875,14.27
2814,-63.6669,-12.0722,0.7024,0.7,0.0675,3.9675,15.3225,14.0475,14.8875,14.27
2815,-63.8521,-11.9772,0.7024,0.7,0.135,3.9725,15.32,14.0475,14.8875,14.27
2816,-64.9351,-11.8845,0.7025,0.7,0.21,3.985,15.32,14.0475,14.8875,14.2675
2817,-65.1051,-11.806,0.7024,0.7,0.1125,4.015,15.32,14.0475,14.8875,14.27
2818,-64.7023,-11.7525,0.7024,0.7,0.10875,4.01,15.32,14.045,14.8875,14.27
2819,-65.3179,-11.5605,0.7024,0.7,0.19875,3.9875,15.32,14.045,14.8875,14.2675
2820,-65.1104,-11.5698,0.7024,0.7,0.195,4.0175,15.32,14.045,14.885,14.2675
2821,-65.7325,-11.4959,0.7024,0.7,0.28875,3.98,15.32,14.0425,14.885,14.2675
2822,-64.7444,-11.4334,0.7024,0.7,0.3375,3.975,15.32,14.04,14.885,14.2675
2823,-64.9092,-11.2185,0.7024,0.7,0.4125,3.9225,15.32,14.04,14.885,14.265
2824,-65.0932,-11.0674,0.7026,0.7,0.3225,4.0225,15.32,14.0375,14.885,14.265
2825,-64.876,-11.0913,0.7027,0.7,0.43125,4.05,15.32,14.035,14.885,14.26
2826,-64.1392,-10.9837,0.7028,0.7,0.46125,3.9725,15.32,14.035,14.885,14.26
2827,-64.2858,-10.8578,0.7028,0.7,0.5325,4.07,15.32,14.0325,14.885,14.26
2828,-63.4767,-10.6015,0.7028,0.7,0.57,4.0575,15.3175,14.0325,14.885,14.2575
2829,-63.1559,-10.5098,0.7027,0.7,0.38625,3.925,15.3175,14.0325,14.885,14.2575
2830,-62.1821,-10.3723,0.7026,0.7,1.0425,4.035,15.3175,14.03,14.885,14.2575
2831,-61.3449,-10.2387,0.7025,0.7,2.3475,4.095,15.3175,14.03,14.885,14.255
2832,-58.9957,-10.1564,0.7024,0.7,3.405,3.935,15.3175,14.0275,14.885,14.2525
2833,-57.8021,-10.2739,0.7023,0.7,3.04125,4.0375,15.3175,14.0275,14.885,14.25
2834,-55.5699,-10.7407,0.702,0.7,2.17875,3.9425,15.3175,14.025,14.885,14.2475
2835,-54.6958,-11.0474,0.7017,0.7,1.6125,4.08,15.3175,14.0175,14.885,14.2375
2836,-56.0066,-11.4181,0.7015,0.7,1.4175,3.995,15.3175,14.02,14.885,14.235
2837,-55.8324,-11.3646,0.7016,0.7,1.2,4.0525,15.3175,14.0175,14.885,14.2325
2838,-56.9032,-11.7179,0.7015,0.7,0.93375,3.9625,15.3175,14.02,14.885,14.2325
2839,-58.0882,-12.0058,0.7013,0.7,0.72375,3.9925,15.3175,14.02,14.885,14.2275
2840,-58.886,-12.0222,0.7012,0.7,0.43125,4.0225,15.3175,14.0175,14.885,14.2225
2841,-59.8198,-12.214,0.7011,0.7,0.3975,4.0075,15.3175,14.02,14.885,14.22
2842,-60.9637,-12.2097,0.7011,0.7,0.16875,3.94,15.315,14.02,14.885,14.2175
2843,-61.2849,-12.2499,0.7011,0.7,0.1425,3.95,15.315,14.02,14.885,14.2175
2844,-61.8788,-12.2931,0.701,0.7,0.16875,4.025,15.315,14.02,14.885,14.2175
2845,-62.1124,-12.2103,0.701,0.7,0.05625,4.0175,15.315,14.02,14.885,14.2225
2846,-62.7801,-12.2497,0.701,0.7,0.01125,3.94,15.315,14.0175,14.885,14.2225
2847,-62.821,-12.2303,0.7009,0.7,0.09375,3.9775,15.315,14.0175,14.885,14.22
2848,-63.5373,-12.2296,0.7009,0.7,0.06375,3.9875,15.315,14.02,14.885,14.22
2849,-64.1638,-12.1443,0.7009,0.7,0.0675,4.0025,15.315,14.0225,14.8825,14.215
2850,-64.3113,-12.0971,0.7008,0.7,0.12,3.9925,15.315,14.025,14.8825,14.21
2851,-64.7096,-12.0165,0.7008,0.7,0.13875,3.935,15.315,14.0225,14.8825,14.2075
2852,-64.6774,-11.9008,0.7009,0.7,0.1725,3.975,15.315,14.0225,14.8825,14.2075
2853,-64.7995,-11.7444,0.7011,0.7,0.17625,4.0775,15.315,14.02,14.8825,14.2075
2854,-65.153,-11.6447,0.701,0.7,0.285,4.0,15.315,14.02,14.8825,14.2075
2855,-64.9514,-11.4703,0.701,0.7,0.24,3.935,15.315,14.0225,14.8825,14.21
2856,-65.0874,-11.2631,0.701,0.7,0.34875,3.8775,15.315,14.03,14.8825,14.2125
2857,-64.9956,-11.0389,0.7009,0.7,0.33,4.0,15.315,14.03,14.8825,14.215
2858,-64.4502,-11.0671,0.7009,0.7,0.435,3.925,15.315,14.035,14.8825,14.215
2859,-64.3647,-10.767,0.7009,0.7,0.375,3.9875,15.315,14.035,14.8825,14.2125
2860,-64.2828,-10.6442,0.7009,0.7,0.4275,3.915,15.315,14.0325,14.8825,14.21
2861,-63.2989,-10.5653,0.7009,0.7,0.45,3.9625,15.315,14.03,14.8825,14.21
2862,-62.3419,-10.2435,0.701,0.7,1.6575,4.0125,15.315,14.0275,14.8825,14.21
2863,-61.4993,-10.2533,0.7009,0.7,2.5575,3.9875,15.315,14.03,14.8825,14.2175
2864,-61.1485,-10.1446,0.7009,0.7,3.0675,3.995,15.315,14.03,14.8825,14.2175
2865,-56.5938,-10.2807,0.7006,0.7,3.01125,4.005,15.315,14.03,14.8825,14.22
2866,-56.7046,-10.4763,0.7003,0.7,2.8875,3.9,15.315,14.03,14.8825,14.22
2867,-54.8044,-10.7125,0.7001,0.7,2.445,3.915,15.315,14.03,14.8825,14.2175
2868,-53.4194,-11.0573,0.6998,0.7,1.935,4.0075,15.315,14.03,14.8825,14.22
2869,-54.9245,-11.1173,0.6998,0.7,1.905,4.085,15.315,14.0325,14.8825,14.2225
2870,-55.2547,-11.6649,0.6994,0.7,0.915,3.9725,15.315,14.03,14.8825,14.2225
2871,-56.6582,-11.8558,0.6992,0.7,0.825,4.05,15.315,14.03,14.8825,14.22
2872,-57.4099,-11.9122,0.6991,0.7,0.68625,3.995,15.315,14.03,14.8825,14.2175
2873,-57.773,-12.0447,0.6989,0.7,0.36375,4.02,15.315,14.03,14.8825,14.22
2874,-58.6571,-12.1302,0.6987,0.7,0.495,3.9675,15.315,14.03,14.8825,14.2175
2875,-58.9236,-12.0662,0.6988,0.7,0.35625,3.9775,15.315,14.0325,14.8825,14.2175
2876,-60.2688,-12.2256,0.6986,0.7,0.18375,4.085,15.315,14.0325,14.8825,14.2175
2877,-60.2558,-12.1793,0.6987,0.7,0.2325,3.9525,15.315,14.0275,14.8825,14.2125
2878,-61.5147,-12.2364,0.6987,0.7,0.13875,4.0525,15.315,14.025,14.8825,14.2075
2879,-62.5207,-12.3495,0.6986,0.7,0.0975,3.9125,15.315,14.025,14.8825,14.2075
2880,-62.5841,-12.3259,0.6986,0.7,0.07125,4.045,15.315,14.025,14.8825,14.205
2881,-63.4688,-12.2874,0.6986,0.7,0.0525,3.935,15.315,14.025,14.8825,14.205
2882,-63.5131,-12.2238,0.6985,0.7,0.09,4.02,15.315,14.025,14.8825,14.2075
2883,-63.7502,-12.1425,0.6985,0.7,0.09375,4.0375,15.315,14.025,14.8825,14.2075
2884,-64.3572,-12.1489,0.6986,0.7,0.15375,4.0625,15.315,14.025,14.885,14.2075
2885,-64.391,-12.1373,0.6985,0.7,0.09375,3.985,15.315,14.0325,14.885,14.21
2886,-64.3177,-12.0105,0.6985,0.7,0.1425,4.02,15.315,14.0325,14.885,14.21
2887,-64.8445,-11.9151,0.6986,0.7,0.09,4.0775,15.315,14.0325,14.885,14.2075
2888,-65.0249,-11.814,0.6985,0.7,0.10125,3.98,15.315,14.0325,14.885,14.2075
2889,-64.8943,-11.6902,0.6986,0.7,0.22125,3.97,15.3175,14.03,14.885,14.2075
2890,-65.5561,-11.5414,0.6987,0.7,0.21,3.895,15.3175,14.03,14.885,14.2075
2891,-65.567,-11.2223,0.6986,0.7,0.27,4.0625,15.3175,14.03,14.885,14.21
2892,-65.3403,-11.2511,0.6985,0.7,0.285,4.1,15.3175,14.0275,14.885,14.2125
2893,-65.8641,-11.4739,0.6983,0.7,0.2325,3.965,15.3175,14.03,14.885,14.2175
2894,-65.3949,-11.8288,0.6979,0.7,0.0675,4.04,15.3175,14.03,14.885,14.215
2895,-64.6996,-12.0579,0.6975,0.7,0.045,3.9975,15.3175,14.0325,14.885,14.215
2896,-64.4881,-12.1714,0.6972,0.7,0.02625,4.0225,15.3175,14.0325,14.885,14.2175
2897,-63.9211,-12.1895,0.6971,0.7,0.075,3.995,15.3175,14.035,14.885,14.2175
2898,-63.6602,-12.2638,0.6967,0.7,0.04125,3.945,15.3175,14.04,14.885,14.2225
2899,-63.5812,-12.2118,0.6967,0.7,0.12375,4.0075,15.3175,14.0425,14.885,14.2225
2900,-63.7334,-12.2482,0.6965,0.7,0.01875,3.9675,15.3175,14.04,14.885,14.225
2901,-63.4176,-12.2675,0.6964,0.7,0.1125,4.0175,15.32,14.04,14.885,14.225
2902,-63.7924,-12.3104,0.6962,0.7,0.08625,3.9775,15.32,14.0375,14.885,14.23
2903,-63.2353,-12.2698,0.6961,0.7,0.08625,4.0075,15.32,14.04,14.885,14.2325
2904,-63.3646,-12.2839,0.6961,0.7,0.0225,4.0125,15.32,14.04,14.885,14.235
2905,-63.1538,-12.2651,0.696,0.7,0.195,3.8925,15.32,14.0425,14.885,14.235
2906,-62.9326,-12.2493,0.6959,0.7,0.0675,3.995,15.32,14.045,14.8875,14.235
2907,-63.6105,-12.2721,0.6958,0.7,0.05625,3.975,15.32,14.045,14.8875,14.235
2908,-63.234,-12.2286,0.6957,0.7,0.04125,3.99,15.3225,14.05,14.8875,14.235
2909,-63.8601,-12.2142,0.6956,0.7,0.03375,3.9925,15.3225,14.05,14.8875,14.235
2910,-64.0363,-12.1654,0.6956,0.7,0.075,3.9875,15.3225,14.055,14.8875,14.235
2911,-64.1282,-12.1566,0.6957,0.7,0.11625,4.02,15.3225,14.06,14.8875,14.24
2912,-64.4938,-12.0883,0.6958,0.7,0.01875,3.9425,15.3225,14.0625,14.8875,14.2425
2913,-64.3186,-12.0241,0.6957,0.7,0.0825,4.0175,15.3225,14.065,14.8875,14.2475
2914,-64.9581,-11.9838,0.6956,0.7,0.09,4.0175,15.3225,14.065,14.8875,14.245
2915,-65.2219,-11.8745,0.6956,0.7,0.07125,4.0,15.325,14.07,14.8875,14.2475
2916,-65.5304,-11.8269,0.6955,0.7,0.09375,4.025,15.325,14.0675,14.8875,14.2475
2917,-65.1455,-11.777,0.6954,0.7,0.12375,4.005,15.325,14.065,14.8875,14.25
2918,-64.8949,-11.7583,0.6954,0.7,0.16125,4.0925,15.325,14.07,14.8875,14.25
2919,-65.5647,-11.546,0.6955,0.7,0.24375,3.9625,15.325,14.07,14.89,14.25
2920,-65.3822,-11.5246,0.6955,0.7,0.3525,3.975,15.3275,14.0725,14.89,14.25
2921,-65.2967,-11.3926,0.6955,0.7,0.2925,3.95,15.3275,14.0725,14.89,14.25
2922,-64.5677,-11.3007,0.6956,0.7,0.41625,4.035,15.3275,14.075,14.89,14.25
2923,-64.9154,-11.0586,0.6957,0.7,0.4275,3.9825,15.3275,14.08,14.89,14.255
2924,-65.0805,-11.069,0.6956,0.7,0.29625,3.98,15.3275,14.0825,14.89,14.255
2925,-64.7655,-10.9354,0.6956,0.7,0.435,3.99,15.3275,14.0875,14.89,14.2625
2926,-64.3157,-10.6857,0.6956,0.7,0.43125,4.015,15.33,14.0875,14.89,14.2625
2927,-63.8022,-10.6911,0.6955,0.7,0.405,3.9925,15.33,14.085,14.89,14.2625
2928,-63.4058,-10.5954,0.6955,0.7,0.42375,4.0825,15.33,14.0925,14.89,14.2675
2929,-63.4378,-10.6023,0.6954,0.7,0.49125,4.0,15.33,14.0925,14.89,14.2725
2930,-63.6647,-10.4731,0.6955,0.7,0.86625,3.9825,15.33,14.0925,14.8925,14.2725
2931,-62.4548,-10.4776,0.6955,0.7,1.28625,3.9775,15.3325,14.095,14.8925,14.2725
2932,-61.6158,-10.2721,0.6956,0.7,2.2275,4.0075,15.3325,14.1075,14.8925,14.28
2933,-60.4211,-10.2516,0.6957,0.7,2.9325,4.01,15.3325,14.1075,14.8925,14.28
2934,-60.0888,-10.1216,0.6956,0.7,3.70875,3.9975,15.3325,14.1125,14.8925,14.28
2935,-57.2693,-10.3035,0.6956,0.7,2.88,4.0325,15.3325,14.11,14.8925,14.28
2936,-56.76,-10.5268,0.6956,0.7,2.48625,4.03,15.3325,14.11,14.8925,14.28
2937,-54.7535,-10.8957,0.6953,0.7,2.03625,4.0,15.335,14.1125,14.8925,14.2875
2938,-55.362,-11.0504,0.6953,0.7,1.8225,3.9925,15.335,14.1175,14.8925,14.2975
2939,-55.4216,-11.132,0.6954,0.7,1.5225,4.0175,15.335,14.12,14.8925,14.2975
2940,-56.4827,-11.3787,0.6954,0.7,1.20375,3.975,15.335,14.1175,14.8925,14.2925
2941,-56.8657,-11.5818,0.6954,0.7,0.98625,3.9675,15.335,14.12,14.895,14.3
2942,-57.6892,-11.8772,0.6953,0.7,0.88125,3.965,15.335,14.12,14.895,14.3
2943,-58.4081,-11.9874,0.6952,0.7,0.4125,3.9075,15.3375,14.1325,14.895,14.305
2944,-58.7299,-11.9455,0.6954,0.7,0.51,4.0325,15.3375,14.1375,14.895,14.3125
2945,-58.3038,-12.0447,0.6955,0.7,0.33375,3.9925,15.3375,14.14,14.895,14.315
2946,-59.8708,-11.9834,0.6957,0.7,0.25875,3.955,15.3375,14.1425,14.895,14.3175
2947,-59.9633,-12.0632,0.6958,0.7,0.27,3.9725,15.3375,14.1425,14.895,14.3175
2948,-59.891,-12.0624,0.696,0.7,0.32625,3.97,15.3375,14.1425,14.895,14.3175
2949,-60.6502,-12.1583,0.6962,0.7,0.15,3.95,15.34,14.14,14.895,14.315
2950,-61.2166,-12.1159,0.6964,0.7,0.345,3.9775,15.34,14.1325,14.895,14.31
2951,-61.6842,-12.1793,0.6966,0.7,0.16125,3.94,15.34,14.135,14.895,14.3125
2952,-62.0965,-12.1869,0.6967,0.7,0.225,4.0975,15.34,14.14,14.895,14.3125
2953,-62.1469,-12.2118,0.6969,0.7,0.12,4.01,15.34,14.1375,14.895,14.31
2954,-62.2535,-12.2508,0.6971,0.7,0.16125,3.9775,15.34,14.14,14.895,14.31
2955,-62.5897,-12.1515,0.6973,0.7,0.08625,4.04,15.34,14.14,14.895,14.31
2956,-63.4249,-12.195,0.6975,0.7,0.08625,4.04,15.34,14.14,14.8975,14.31
2957,-64.0901,-12.1122,0.6977,0.7,0.0825,3.915,15.34,14.145,14.8975,14.315
2958,-64.4714,-12.0732,0.6976,0.7,0.06,3.9475,15.34,14.1425,14.8975,14.3125
2959,-64.8529,-11.9257,0.6976,0.7,0.03375,4.02,15.3425,14.145,14.8975,14.315
2960,-64.9014,-11.8673,0.6976,0.7,0.14625,3.9825,15.3425,14.1525,14.8975,14.3225
2961,-65.3749,-11.8014,0.6976,0.7,0.06375,3.9875,15.3425,14.1525,14.8975,14.3225
2962,-65.2693,-11.6904,0.6976,0.7,0.21,4.1425,15.3425,14.1525,14.8975,14.3225
2963,-65.3481,-11.6567,0.6976,0.7,0.1575,4.055,15.3425,14.155,14.8975,14.325
2964,-65.149,-11.446,0.6976,0.7,0.27,4.015,15.3425,14.15,14.8975,14.32
2965,-65.6251,-11.351,0.6978,0.7,0.25125,4.0675,15.3425,14.1525,14.8975,14.3175
2966,-65.9003,-11.289,0.6977,0.7,0.23625,4.025,15.3425,14.155,14.8975,14.3225
2967,-65.0817,-11.2707,0.6975,0.7,0.43875,4.09,15.3425,14.155,14.8975,14.3225
2968,-65.4274,-11.1752,0.6975,0.7,0.33,3.945,15.3425,14.155,14.8975,14.3225
2969,-65.4243,-11.0446,0.6974,0.7,0.34125,3.985,15.345,14.1575,14.8975,14.325
2970,-64.9764,-11.0531,0.6973,0.7,0.52125,4.045,15.345,14.16,14.8975,14.3275
2971,-65.1985,-10.9624,0.6973,0.7,0.4875,3.995,15.345,14.16,14.8975,14.3275
2972,-64.7118,-10.833,0.6972,0.7,0.5475,3.9725,15.345,14.165,14.8975,14.3275
2973,-63.8389,-10.6767,0.6973,0.7,0.405,3.95,15.345,14.1675,14.8975,14.33
2974,-63.4856,-10.4723,0.6973,0.7,0.54,4.06,15.345,14.17,14.8975,14.33
2975,-62.2633,-10.3348,0.6973,0.7,1.26375,3.86,15.345,14.17,14.8975,14.33
2976,-60.6159,-10.2293,0.6973,0.7,2.835,4.035,15.345,14.175,14.9,14.33
2977,-60.5802,-10.0974,0.6973,0.7,3.13875,3.995,15.3475,14.175,14.9,14.3375
2978,-57.8335,-10.1833,0.6972,0.7,3.41625,4.01,15.3475,14.175,14.9,14.335
2979,-55.1431,-10.4149,0.697,0.7,2.8425,4.0125,15.3475,14.175,14.9,14.3325
2980,-54.6601,-10.9157,0.6966,0.7,2.4225,3.9875,15.3475,14.175,14.9,14.33
2981,-55.6369,-11.1292,0.6964,0.7,1.7475,3.9775,15.3475,14.1725,14.9,14.33
2982,-55.416,-11.3409,0.6963,0.7,1.815,4.0325,15.3475,14.175,14.9,14.3325
2983,-56.8616,-11.7503,0.696,0.7,0.87,3.8875,15.3475,14.1725,14.9,14.3325
2984,-56.5849,-11.8627,0.6958,0.7,0.735,3.975,15.3475,14.175,14.9,14.335
2985,-58.7763,-12.0807,0.6956,0.7,0.46875,4.0575,15.35,14.175,14.9,14.34
2986,-59.3254,-12.147,0.6956,0.7,0.24,4.005,15.35,14.175,14.9,14.3425
2987,-59.8239,-12.165,0.6956,0.7,0.5175,3.94,15.35,14.1775,14.9,14.345
2988,-59.1281,-12.1945,0.6955,0.7,0.3375,3.9325,15.35,14.1875,14.9,14.3475
2989,-60.2716,-12.287,0.6954,0.7,0.18,3.9725,15.35,14.19,14.9,14.345
2990,-60.514,-12.2692,0.6952,0.7,0.22125,3.995,15.35,14.1875,14.9,14.345
2991,-61.4089,-12.2907,0.6953,0.7,0.2025,4.0325,15.35,14.1875,14.9025,14.345
2992,-61.6399,-12.33,0.6953,0.7,0.1575,4.04,15.3525,14.185,14.9025,14.345
2993,-62.2005,-12.3232,0.6954,0.7,0.11625,4.0275,15.3525,14.1875,14.9025,14.3475
2994,-62.6575,-12.357,0.6953,0.7,0.05625,3.965,15.3525,14.1875,14.9025,14.35
2995,-62.1249,-12.3873,0.6951,0.7,0.0975,4.025,15.3525,14.19,14.9025,14.35
2996,-61.748,-12.3255,0.6949,0.7,0.06375,3.9775,15.3525,14.1875,14.9025,14.3525
2997,-61.1861,-12.3125,0.6948,0.7,0.1725,3.95,15.3525,14.19,14.9025,14.355
2998,-62.256,-12.3806,0.6947,0.7,0.03375,4.0575,15.355,14.195,14.9025,14.355
2999,-62.3449,-12.3602,0.6946,0.7,0.10125,3.955,15.355,14.195,14.9025,14.3525
3000,-62.2037,-12.3214,0.6945,0.7,0.10125,4.0,15.355,14.2,14.9025,14.36
3001,-62.6235,-12.3315,0.6945,0.7,0.01875,3.9975,15.355,14.2075,14.9025,14.3675
3002,-63.0566,-12.2451,0.6946,0.7,0.06375,3.955,15.355,14.215,14.9025,14.375
3003,-63.0957,-12.2565,0.6946,0.7,0.09375,3.9375,15.3575,14.215,14.905,14.3775
3004,-63.4791,-12.2207,0.6947,0.7,0.07125,4.03,15.3575,14.2175,14.905,14.3775
3005,-63.6085,-12.2802,0.6947,0.7,0.0975,3.905,15.3575,14.22,14.905,14.38
3006,-63.9704,-12.2308,0.6947,0.7,0.045,3.9725,15.3575,14.225,14.905,14.385
3007,-63.6265,-12.2033,0.6948,0.7,0.0375,3.93,15.3575,14.2225,14.905,14.3925
3008,-63.9924,-12.1029,0.6948,0.7,0.06,4.05,15.36,14.225,14.905,14.3925
